ID	REGION	LOCALIDAD	PROVINCIA	GENERO	EDAD	GRUPOS_EDAD	NIV_SOCIOE	NSE_3	TAMANIO	EXPANSOR	PONDERADOR	MUSICA1	MUSICA2	MUSICA2-1	MUSICA3	MUSICA4	MUSICA5_1	MUSICA5_2	MUSICA5_3	MUSICA5_4	MUSICA5_5	MUSICA5_6	MUSICA5_7	MUSICA5_8	MUSICA5_9	MUSICA5_10	MUSICA5_11	MUSICA5_12	MUSICA5_13	MUSICA5_14	MUSICA5_15	MUSICA5_16	MUSICA5_17	MUSICA5_18	MUSICA5_19	MUSICA5-1	MUSICA6-1	MUSICA6-2	MUSICA7_1	MUSICA7_2	MUSICA7_3	MUSICA7_4	MUSICA7_5	MUSICA7_6	MUSICA7_7	MUSICA7_8	MUSICA7_9	MUSICA8_1	MUSICA8_2	MUSICA8_3	MUSICA8_4	MUSICA8_5	MUSICA8_6	MUSICA8_7	MUSICA8_8	MUSICA8_9	MUSICA8_10	MUSICA8_11	MUSICA8_12	MUSICA8_13	MUSICA9	MUSICA10	MUSICA10-1	MUSICA11	MUSICA12	MUSICA13	MUSICA14	MUSICA14-1
2064	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	22	18 a 29 anios	D2E	D1+D2+E	Mas de 400mil	18182	2.090	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
2065	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	19	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	3330	0.380	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2066	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	28	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	3730	0.430	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	1	0	8000	
2067	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	29	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	6340	0.730	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	SI			Algunas veces al anio o menos	1	1	2500	
2068	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	45	30 a 49 anios	D2E	D1+D2+E	Mas de 400mil	14898	1.710	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	1	1	3	
2069	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	15	13 a 17 anios	D1	D1+D2+E	Mas de 400mil	3690	0.420	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	SI			Algunas veces al anio o menos	1	1	5000	
2070	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	18	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	7519	0.860	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	SI			Algunas veces al anio o menos	3	3	2	
2071	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	22	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	5335	0.610	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	NO	Ns Nc			$null$	$null$	$null$	
2072	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	24	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	1325	0.150	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2073	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	78	65 anios y mas	D1	D1+D2+E	Mas de 400mil	30630	3.510	SI			Algunas veces al mes	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2074	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	32	30 a 49 anios	D1	D1+D2+E	Mas de 400mil	6532	0.750	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
2075	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	43	30 a 49 anios	D1	D1+D2+E	Mas de 400mil	3193	0.370	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	4	4	3000	
2076	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	23	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	5874	0.670	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2077	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	24	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	1988	0.230	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	SI			Algunas veces al anio o menos	2	0	3	
2078	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	23	18 a 29 anios	D2E	D1+D2+E	Mas de 400mil	9955	1.140	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2079	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	26	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	11884	1.360	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NO	Ns Nc			$null$	$null$	$null$	
2080	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	26	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	60462	6.930	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	SI			Algunas veces al anio o menos	1	0	10000	
2081	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	20	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	17350	1.990	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2082	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	19	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	5257	0.600	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	SI			Algunas veces al anio o menos	1	0	3	
2083	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	17	13 a 17 anios	D1	D1+D2+E	Mas de 400mil	5810	0.670	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	SI			Algunas veces al anio o menos	1	0	2	
2084	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	15	13 a 17 anios	D1	D1+D2+E	Mas de 400mil	16258	1.860	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2085	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	32	30 a 49 anios	D2E	D1+D2+E	Mas de 400mil	6998	0.800	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2086	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	25	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	6379	0.730	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	NO	Problemas de salud			$null$	$null$	$null$	
2087	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	39	30 a 49 anios	D1	D1+D2+E	Mas de 400mil	14398	1.650	SI			Todos o casi todos los días	Todos o casi todos los días	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2088	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	25	18 a 29 anios	D2E	D1+D2+E	Mas de 400mil	11625	1.330	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2089	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	19	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	3765	0.430	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2090	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	21	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	6659	0.760	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	SI			Algunas veces al anio o menos	2	1	2500	
2091	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	29	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	1760	0.200	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
2092	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	19	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	4995	0.570	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2093	GBA	GBA NORTE	Buenos Aires	Varón	23	18 a 29 anios	ABC1	ABC1	Mas de 400mil	32104	3.680	NO	No le gusta/ interesa la música				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2094	GBA	GBA NORTE	Buenos Aires	Mujer	26	18 a 29 anios	ABC1	ABC1	Mas de 400mil	9544	1.090	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		SI	NO	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	SI			Todos o casi todos los meses	7	3	10000	
2095	GBA	GBA NORTE	Buenos Aires	Varón	20	18 a 29 anios	ABC1	ABC1	Mas de 400mil	15848	1.820	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2096	GBA	GBA NORTE	Buenos Aires	Varón	19	18 a 29 anios	ABC1	ABC1	Mas de 400mil	10838	1.240	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	SI			Algunas veces al anio o menos	1	1	7000	
2097	GBA	GBA NORTE	Buenos Aires	Mujer	69	65 anios y mas	ABC1	ABC1	Mas de 400mil	9354	1.070	SI			Algunas veces al mes	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	NO	No le gusta la oferta de recitales	es todo para jovenes		$null$	$null$	$null$	
2098	GBA	GBA NORTE	Buenos Aires	Varón	71	65 anios y mas	C3	C2+C3	Mas de 400mil	24100	2.760	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2099	GBA	GBA NORTE	Buenos Aires	Mujer	86	65 anios y mas	C3	C2+C3	Mas de 400mil	59918	6.870	NO	No le gusta/ interesa la música				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	Problemas de salud			$null$	$null$	$null$	
2100	GBA	GBA NORTE	Buenos Aires	Mujer	14	13 a 17 anios	C3	C2+C3	Mas de 400mil	40293	4.620	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
2101	GBA	GBA NORTE	Buenos Aires	Mujer	62	50 a 64 anios	C2	C2+C3	Mas de 400mil	6207	0.710	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	SI			Algunas veces al anio o menos	2	2	2	
2102	GBA	GBA NORTE	Buenos Aires	Mujer	47	30 a 49 anios	C3	C2+C3	Mas de 400mil	10116	1.160	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2103	GBA	GBA NORTE	Buenos Aires	Varón	60	50 a 64 anios	C2	C2+C3	Mas de 400mil	34028	3.900	SI			Todos o casi todos los días	Algunas veces a la semana	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2104	GBA	GBA NORTE	Buenos Aires	Mujer	14	13 a 17 anios	C3	C2+C3	Mas de 400mil	41869	4.800	SI			Todos o casi todos los días	Todos o casi todos los días	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1		$null$	snaptube	SI		1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	SI			Algunas veces al anio o menos	1	1	20000	
2105	GBA	GBA NORTE	Buenos Aires	Varón	18	18 a 29 anios	C3	C2+C3	Mas de 400mil	31442	3.610	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	SI	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	SI			Algunas veces al anio o menos	3	0	0	
2106	GBA	GBA NORTE	Buenos Aires	Mujer	66	65 anios y mas	C3	C2+C3	Mas de 400mil	9638	1.110	NO	No tiene equipo				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2107	GBA	GBA NORTE	Buenos Aires	Varón	14	13 a 17 anios	C2	C2+C3	Mas de 400mil	51603	5.920	SI			Todos o casi todos los días	Todos o casi todos los días	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	SI			Algunas veces al anio o menos	3	3	5000	
2108	GBA	GBA NORTE	Buenos Aires	Varón	20	18 a 29 anios	C3	C2+C3	Mas de 400mil	12784	1.470	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2109	GBA	GBA NORTE	Buenos Aires	Mujer	15	13 a 17 anios	C3	C2+C3	Mas de 400mil	25572	2.930	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
2110	GBA	GBA NORTE	Buenos Aires	Mujer	44	30 a 49 anios	C3	C2+C3	Mas de 400mil	26314	3.020	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2111	GBA	GBA NORTE	Buenos Aires	Mujer	79	65 anios y mas	C2	C2+C3	Mas de 400mil	9354	1.070	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	NO	Miedo al contagio			$null$	$null$	$null$	
2112	GBA	GBA NORTE	Buenos Aires	Varón	19	18 a 29 anios	C3	C2+C3	Mas de 400mil	72072	8.270	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SI			Algunas veces al anio o menos	1	0	8000	
2113	GBA	GBA NORTE	Buenos Aires	Mujer	67	65 anios y mas	C3	C2+C3	Mas de 400mil	27204	3.120	NO	No le gusta/ interesa la música				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2114	GBA	GBA NORTE	Buenos Aires	Varón	22	18 a 29 anios	C3	C2+C3	Mas de 400mil	12912	1.480	SI			Todos o casi todos los días	Algunas veces a la semana	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	SI			Algunas veces al anio o menos	2	1	3500	
2115	GBA	GBA NORTE	Buenos Aires	Mujer	38	30 a 49 anios	C3	C2+C3	Mas de 400mil	11149	1.280	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	NO	No le gusta la oferta de recitales	no había nada interesante		$null$	$null$	$null$	
2116	GBA	GBA NORTE	Buenos Aires	Mujer	36	30 a 49 anios	C3	C2+C3	Mas de 400mil	8479	0.970	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	1	1	9	
2117	GBA	GBA NORTE	Buenos Aires	Mujer	53	50 a 64 anios	C3	C2+C3	Mas de 400mil	19093	2.190	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	NO	Motivos económicos			$null$	$null$	$null$	
2118	GBA	GBA NORTE	Buenos Aires	Mujer	46	30 a 49 anios	C2	C2+C3	Mas de 400mil	5653	0.650	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
2119	GBA	GBA NORTE	Buenos Aires	Mujer	74	65 anios y mas	C2	C2+C3	Mas de 400mil	35439	4.060	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	NO	Problemas de salud			$null$	$null$	$null$	
2120	GBA	GBA NORTE	Buenos Aires	Varón	38	30 a 49 anios	C3	C2+C3	Mas de 400mil	59207	6.790	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	4	4	2	
2121	GBA	GBA NORTE	Buenos Aires	Varón	25	18 a 29 anios	C3	C2+C3	Mas de 400mil	13975	1.600	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		$null$		NO	NO	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Todos o casi todos los meses	10	10	1000	
2122	GBA	GBA NORTE	Buenos Aires	Mujer	35	30 a 49 anios	C3	C2+C3	Mas de 400mil	14055	1.610	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2123	GBA	GBA NORTE	Buenos Aires	Mujer	30	30 a 49 anios	C3	C2+C3	Mas de 400mil	34701	3.980	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2124	GBA	GBA NORTE	Buenos Aires	Mujer	19	18 a 29 anios	C3	C2+C3	Mas de 400mil	16294	1.870	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2125	GBA	GBA NORTE	Buenos Aires	Mujer	48	30 a 49 anios	C2	C2+C3	Mas de 400mil	11149	1.280	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	NO	No hay ninguno cerca			$null$	$null$	$null$	
2126	GBA	GBA NORTE	Buenos Aires	Mujer	30	30 a 49 anios	C3	C2+C3	Mas de 400mil	10170	1.170	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	SI			Algunas veces al anio o menos	1	1	3	
